Ax,Ay,Az,Gx,Gy,Gz,Lux,Sleep_Stage
-0.07738340281091169,-0.05419371024621915,9.474542895258613,2.021556046928547,2.4176933310032065,-8.273560888642104,17.16325354364715,Light_Sleep
-0.5097061292895154,0.2709994403608829,9.46930349382227,-0.8580838013436356,3.5454848818261184,-0.8631211666484297,1.8955024278274202,Light_Sleep
0.3887035507799709,0.0369179532809212,9.736093628366241,-3.9647768704982176,1.91085761998461,-2.0912367384020905,2.0335379286198374,Light_Sleep
0.14480257331796414,0.05154557863513693,9.656716257672326,6.411376988711878,0.4145782433739612,-3.2711765964223165,6.166022077364168,Light_Sleep
0.9848079610765117,-0.7564576554934905,9.688962511152152,26.210447968733373,3.691352018270357,2.887280030098363,268.3402794603595,Awake
2.0089487209684243,-0.19941334386253723,9.549068126397918,-5.539157088693047,-15.517698525103773,-13.957892021924852,144.57890179131488,Awake
-0.1848670607270938,0.4022497334252926,10.080987013788299,-2.385678156000769,-4.7547561372211185,-3.173504922425348,158.02905920048232,Awake
-0.17309730257848518,0.013291935596706883,9.650584112638455,-7.084227209348729,-2.9725822620501448,-1.1663062512887452,4.583083740508576,Light_Sleep
-0.12989675743442786,0.26468254048208906,9.679282421070587,0.9461687744594522,0.4372759179829718,-2.344073086850839,12.119725405301145,Light_Sleep
0.4733695481065767,0.18646775641193186,10.023304330902748,4.689099838432273,-2.2442154129650023,-4.626578682561669,18.309027372301966,Light_Sleep
-0.6051367557873083,0.03581892749452624,9.555433040964349,-2.098675122261457,1.9263630116297517,4.079217765111056,5.1894925793193725,Light_Sleep
-0.07224296740797465,-0.6503416940914339,9.646914925360536,-20.079086995848733,9.352188046863988,5.681032051286461,244.20534181007025,Awake
-0.34489532959472546,0.0699652630199536,9.767316609091806,-0.16664009352533896,2.5437862600658456,-2.822807857928656,16.437427097416915,Light_Sleep
0.2177902346952904,-0.01253543393065519,9.64036949476002,-1.325997553198057,4.077874273009531,-2.687841010766337,10.206251668240796,Light_Sleep
0.019967265128138387,-0.02676405050088542,9.776867767230819,-0.5514739112794855,-1.5819876447035377,1.986142209739457,1.8699389251428085,Deep_Sleep
0.06981313727345265,0.00741300729317487,9.766963653750638,-0.2462744114175397,-0.06685285755151667,-0.12560213476553414,0.13219941536956548,Deep_Sleep
-0.05707279652197486,0.07840889576610906,9.893586389752997,2.8205946357527067,-1.6929088374318784,-0.6625034761112477,6.16252815207705,Light_Sleep
0.10609429868839322,0.031220775730342272,9.699296913514749,0.7454614547455006,-0.5717542523576646,-0.4857173669818073,2.6672034142696797,Deep_Sleep
0.4663884837055444,0.08002713079124063,9.60256656339417,-0.6451417346445802,0.10740780010752042,0.35112310674378944,3.0882021568453033,Light_Sleep
0.37779253021438497,0.11686541091070068,9.35621391740923,-8.143610280419104,-0.7847016696796059,0.7343245233350952,17.506103135136033,Light_Sleep
0.4573257564320431,-0.18544528349024209,9.729709580718527,0.07599632903948401,1.0018351439971178,0.03399713510320224,11.595743171674522,Light_Sleep
-0.14013803849874296,0.03927201002176057,9.79991768111361,-0.8331377801895606,2.491248330007266,1.4055432465595268,0.39439658241822106,Deep_Sleep
0.5198459280917029,-0.009939211332862852,9.839410195767945,3.0353910633551857,-6.589338784929297,0.7547637539965345,7.557319831234441,Light_Sleep
0.29232691890911616,1.508032348515974,9.569336665748164,11.52310824947606,-11.879493510624167,3.243402100148682,111.86574530828659,Awake
0.3971079988027908,0.08981439155433171,9.856011389543303,-1.368924402498473,-4.126919524593287,1.2637775307839718,4.913694836330589,REM_Sleep
2.0275333123761046,0.8001173769653547,9.442192531713793,23.595295878222846,-7.527761351415634,2.106684652031108,68.13057923862036,Awake
0.00827853767907676,-0.0026426288345702976,9.748797048574072,1.4027643105807002,1.984976882495215,-1.1584665665151919,2.108282634107941,Deep_Sleep
-0.04172936920968939,1.5460487901365045,9.61484966608073,18.35353323627941,6.888854650728016,-19.11640550651757,139.0168247797862,Awake
0.1511832143536944,-0.12388452017305107,9.644908326200836,-0.3401672086690255,0.1693992734258065,1.139880824714732,5.1701624889017515,REM_Sleep
-0.017258307394021233,1.3066204884458643,9.7900383147392,-5.027066717571777,18.362342386360215,14.350873992222354,55.495453702405726,Awake
0.03352009168448822,-0.21580152744468967,9.586438431563177,1.1277954952362046,-7.293363491914883,0.11838659791179215,17.391394898852923,Light_Sleep
1.965167012683483,0.37534587208292536,9.456156078429668,-9.78133332889591,-0.9079872519099632,3.116528560047783,243.9662663006967,Awake
0.12916612848881176,0.11241896606308655,9.576883015980787,0.9620736261886311,-0.45830627180150835,-0.6302663394801298,7.013368794104826,REM_Sleep
-0.21286948799399596,0.005527014333416777,9.455167650833982,-1.5733873178633928,3.1594375601740126,1.2536862148956407,5.344656218520072,REM_Sleep
-0.16135790900228922,-0.2160452511282676,9.867066687072967,-0.7274402631606477,0.5899132252507351,1.3232479855812112,9.960207876688669,Light_Sleep
-0.417731337443772,0.3256285360995226,9.973956220392475,5.390712342050496,-3.0113634463909094,-1.84012688541956,7.6219969918525905,Light_Sleep
-0.04627264857910145,-0.03305813551829974,9.911512431549497,0.22532517954050518,1.5570271522103123,0.5244271811932019,3.628417769486136,Deep_Sleep
0.18850994569364554,0.06557151120772764,9.76024806195122,-0.5749976790474668,0.22153525785599415,-2.28400907062604,3.532619207180108,REM_Sleep
0.04584064886987889,-0.17836148946133493,9.741830672590453,3.022651971566805,-0.7909672779733716,-0.6391532171923668,6.593312318969326,REM_Sleep
0.01565078726063282,0.32602778777370295,9.620334597423673,4.717697872561711,5.443947501969234,-2.7732257046899944,9.824691376637702,Light_Sleep
0.11295268957024361,0.08226447736783879,9.816868085941051,-0.9875043982163164,0.956417206592696,-0.41829825069915505,3.745870556475123,Deep_Sleep
-0.041403720098412256,-0.059519305839374974,9.771533544956474,-0.614981753410632,-1.6970198133235157,0.42734308396284004,3.2986196941205104,Deep_Sleep
0.26664500016537857,0.6724032585304067,9.052153026684396,6.938869392809267,0.4132921404700962,-0.8606969279089306,74.4025095272479,Awake
